profile_id,stage_id,sector,workflow,pathway_id,application_context,lifecycle_phase,s_dimension,comparison_status,numeric_difference,seed_review_id,seed_coder_name,seed_coder_model,seed_value,seed_rationale,seed_source_ids,seed_confidence,independent_review_id,independent_coder_name,independent_coder_model,independent_reasoning_effort,independent_value,independent_rationale,independent_source_ids,independent_confidence,semantic_flags,owner_review_required,review_route
sp-0024,tritium_and_fuel_cycle,"Fusion, magnetic confinement",Tritium and fuel cycle,tokamak_research_to_pilot_plant_demonstration,"Tokamak research through component and subsystem development, materials qualification, facility build, commissioning, integrated demonstration, and pilot-plant readiness",development,S3,one_point_difference,1,seed-sp-0024-v1,Claude Code,claude-opus-5,1,"S1: intermediate judgment - process design, inventory modelling and permeation analysis are real informational contributors, which keeps this above the fully physical anchor, but progress is set by physical processing experiments in a very small number of licensed facilities and the design cannot be closed without empirical data that does not exist at pilot scale; S2: intermediate judgment - surrogate hydrogen and deuterium loops iterate in weeks to months, but tritium-relevant results require licensed-facility campaigns with their own authorisation cycles measured in many months to years, which is slower than the weeks-to-months anchor without being decade-scale; S3 cost: cost and throughput diverge - surrogate loops are inexpensive and repeatable, while any attempt using tritium depends on a scarce and costly inventory and on facilities that are few worldwide; S3 throughput: surrogate attempts parallelise, but decision-relevant tritium attempts are limited by inventory, licensed floor space and authorisation, so realised throughput is very low and this holds the coding at the low end; S4: intermediate judgment - the design work carries no construction or curing floor of its own, but tritium inventory build-up, permeation and retention equilibration times, and licensed-facility access windows impose hard minimum durations on every decision-relevant experiment; S5: intermediate judgment - routine design and surrogate errors are recoverable, but errors involving tritium produce irreversible release of a regulated radionuclide with contamination, reporting and licence consequences that extend beyond the operator, placing the stage well below the containable-error anchor; scope caveat: frozen V1 scope is pilot-relevant design, engineering, testing and pre-integration and excludes fabrication after design maturity, construction, commissioning and fleet rollout; confidence is low because pilot-scale fuel-cycle performance is not demonstrated anywhere and the coding rests on inference from smaller-scale practice; this row is routed to fusion domain review as a priority case; critical_path_role remains not_assessed.",,low,independent-sp-0024-v1,Codex,gpt-5.6,extra_high,0,"S1: 1 — Intermediate judgment: system design and inventory modelling matter, but physical tritium handling, processing, containment, and accountancy dominate progress; S2: 1 — Intermediate judgment: representative subsystem iterations commonly take months to years; S3 cost: 0 — tritium-capable attempts require scarce, tightly controlled, expensive facilities and material inventories; S3 throughput: radiological controls and limited infrastructure make testing highly constrained and often serial; S4: 1 — Intermediate judgment: material handling, conditioning, and integration floors dominate much of elapsed time but not every design task; S5: 0 — containment or inventory errors can create severe radiological, safety, and regulatory consequences; scope caveat: pilot-relevant pre-integration development only, not routine commercial operation.",,low,low_confidence_load_bearing_stage|missing_or_incompatible_source_support,true,owner_and_domain_review
sp-0024,tritium_and_fuel_cycle,"Fusion, magnetic confinement",Tritium and fuel cycle,tokamak_research_to_pilot_plant_demonstration,"Tokamak research through component and subsystem development, materials qualification, facility build, commissioning, integrated demonstration, and pilot-plant readiness",development,S4,exact_agreement,0,seed-sp-0024-v1,Claude Code,claude-opus-5,1,"S1: intermediate judgment - process design, inventory modelling and permeation analysis are real informational contributors, which keeps this above the fully physical anchor, but progress is set by physical processing experiments in a very small number of licensed facilities and the design cannot be closed without empirical data that does not exist at pilot scale; S2: intermediate judgment - surrogate hydrogen and deuterium loops iterate in weeks to months, but tritium-relevant results require licensed-facility campaigns with their own authorisation cycles measured in many months to years, which is slower than the weeks-to-months anchor without being decade-scale; S3 cost: cost and throughput diverge - surrogate loops are inexpensive and repeatable, while any attempt using tritium depends on a scarce and costly inventory and on facilities that are few worldwide; S3 throughput: surrogate attempts parallelise, but decision-relevant tritium attempts are limited by inventory, licensed floor space and authorisation, so realised throughput is very low and this holds the coding at the low end; S4: intermediate judgment - the design work carries no construction or curing floor of its own, but tritium inventory build-up, permeation and retention equilibration times, and licensed-facility access windows impose hard minimum durations on every decision-relevant experiment; S5: intermediate judgment - routine design and surrogate errors are recoverable, but errors involving tritium produce irreversible release of a regulated radionuclide with contamination, reporting and licence consequences that extend beyond the operator, placing the stage well below the containable-error anchor; scope caveat: frozen V1 scope is pilot-relevant design, engineering, testing and pre-integration and excludes fabrication after design maturity, construction, commissioning and fleet rollout; confidence is low because pilot-scale fuel-cycle performance is not demonstrated anywhere and the coding rests on inference from smaller-scale practice; this row is routed to fusion domain review as a priority case; critical_path_role remains not_assessed.",,low,independent-sp-0024-v1,Codex,gpt-5.6,extra_high,1,"S1: 1 — Intermediate judgment: system design and inventory modelling matter, but physical tritium handling, processing, containment, and accountancy dominate progress; S2: 1 — Intermediate judgment: representative subsystem iterations commonly take months to years; S3 cost: 0 — tritium-capable attempts require scarce, tightly controlled, expensive facilities and material inventories; S3 throughput: radiological controls and limited infrastructure make testing highly constrained and often serial; S4: 1 — Intermediate judgment: material handling, conditioning, and integration floors dominate much of elapsed time but not every design task; S5: 0 — containment or inventory errors can create severe radiological, safety, and regulatory consequences; scope caveat: pilot-relevant pre-integration development only, not routine commercial operation.",,low,,false,domain_review
sp-0024,tritium_and_fuel_cycle,"Fusion, magnetic confinement",Tritium and fuel cycle,tokamak_research_to_pilot_plant_demonstration,"Tokamak research through component and subsystem development, materials qualification, facility build, commissioning, integrated demonstration, and pilot-plant readiness",development,S5,one_point_difference,1,seed-sp-0024-v1,Claude Code,claude-opus-5,1,"S1: intermediate judgment - process design, inventory modelling and permeation analysis are real informational contributors, which keeps this above the fully physical anchor, but progress is set by physical processing experiments in a very small number of licensed facilities and the design cannot be closed without empirical data that does not exist at pilot scale; S2: intermediate judgment - surrogate hydrogen and deuterium loops iterate in weeks to months, but tritium-relevant results require licensed-facility campaigns with their own authorisation cycles measured in many months to years, which is slower than the weeks-to-months anchor without being decade-scale; S3 cost: cost and throughput diverge - surrogate loops are inexpensive and repeatable, while any attempt using tritium depends on a scarce and costly inventory and on facilities that are few worldwide; S3 throughput: surrogate attempts parallelise, but decision-relevant tritium attempts are limited by inventory, licensed floor space and authorisation, so realised throughput is very low and this holds the coding at the low end; S4: intermediate judgment - the design work carries no construction or curing floor of its own, but tritium inventory build-up, permeation and retention equilibration times, and licensed-facility access windows impose hard minimum durations on every decision-relevant experiment; S5: intermediate judgment - routine design and surrogate errors are recoverable, but errors involving tritium produce irreversible release of a regulated radionuclide with contamination, reporting and licence consequences that extend beyond the operator, placing the stage well below the containable-error anchor; scope caveat: frozen V1 scope is pilot-relevant design, engineering, testing and pre-integration and excludes fabrication after design maturity, construction, commissioning and fleet rollout; confidence is low because pilot-scale fuel-cycle performance is not demonstrated anywhere and the coding rests on inference from smaller-scale practice; this row is routed to fusion domain review as a priority case; critical_path_role remains not_assessed.",,low,independent-sp-0024-v1,Codex,gpt-5.6,extra_high,0,"S1: 1 — Intermediate judgment: system design and inventory modelling matter, but physical tritium handling, processing, containment, and accountancy dominate progress; S2: 1 — Intermediate judgment: representative subsystem iterations commonly take months to years; S3 cost: 0 — tritium-capable attempts require scarce, tightly controlled, expensive facilities and material inventories; S3 throughput: radiological controls and limited infrastructure make testing highly constrained and often serial; S4: 1 — Intermediate judgment: material handling, conditioning, and integration floors dominate much of elapsed time but not every design task; S5: 0 — containment or inventory errors can create severe radiological, safety, and regulatory consequences; scope caveat: pilot-relevant pre-integration development only, not routine commercial operation.",,low,low_confidence_load_bearing_stage|missing_or_incompatible_source_support,true,owner_and_domain_review
sp-0025,blankets,"Fusion, magnetic confinement",Blankets,tokamak_research_to_pilot_plant_demonstration,"Tokamak research through component and subsystem development, materials qualification, facility build, commissioning, integrated demonstration, and pilot-plant readiness",development,S1,exact_agreement,0,seed-sp-0025-v1,Claude Code,claude-opus-5,2,"S1: neutronics, thermo-hydraulic and thermo-mechanical simulation carry an unusually large share of blanket development precisely because no integrated test environment exists, but the design cannot be closed without physical breeding and thermo-mechanical validation; both are material and neither dominates; S2: the ordinary loop for validating a breeding-blanket concept is build a module and expose it to a fusion-relevant neutron environment, which is measured in years to decades and, for an integrated test, is not presently available at all; S3 cost: cost and throughput diverge - sub-component thermo-hydraulic mock-ups and neutronics benchmark measurements are repeatable at moderate cost and can be run in parallel, which keeps the coding above the scarce-and-expensive anchor; S3 throughput: no attempt that tests integrated breeding-blanket performance in a fusion neutron spectrum is presently available at any price, so decision-relevant throughput is effectively zero; S4: intermediate judgment - design and analysis proceed with no floor of their own, but every validating step is gated by fabrication cycles and by exposure durations in an environment that does not yet exist, so elapsed time is largely outside the stage's control without a single named floor dominating the design work itself; S5: intermediate judgment - analytical errors are correctable while the work remains on paper, but validating articles are few and expensive, and errors in systems handling lithium-lead, beryllium or tritium-bearing coolant carry chemical and radiological consequences that are not cheaply reversible; scope caveat: frozen V1 scope is pilot-relevant design, engineering, testing and pre-integration and excludes fabrication after design maturity, construction, commissioning and fleet rollout; confidence is low because the tritium breeding ratio and integrated blanket performance are unvalidated at any scale and different blanket concepts may warrant distinct profiles; this row is routed to fusion domain review as a priority case; critical_path_role remains not_assessed.",,low,independent-sp-0025-v1,Codex,gpt-5.6,extra_high,2,"S1: 2 — blanket progress combines neutronics, thermal, structural, and fuel-cycle design with physical prototype and integration tests; S2: 1 — Intermediate judgment: meaningful blanket iterations commonly take months to years; S3 cost: 1 — Intermediate judgment: analytical and coupon attempts are repeatable, but representative integrated tests are expensive and scarce; S3 throughput: subcomponent work can parallelize, while relevant irradiation and integrated facilities sharply constrain throughput; S4: 1 — Intermediate judgment: fabrication, exposure, and integration floors dominate much of elapsed time; S5: 0 — failures can compromise heat removal, tritium functions, structural integrity, or radiological safety; scope caveat: pilot-relevant design, engineering, testing, and pre-integration only.",,low,,false,domain_review
sp-0025,blankets,"Fusion, magnetic confinement",Blankets,tokamak_research_to_pilot_plant_demonstration,"Tokamak research through component and subsystem development, materials qualification, facility build, commissioning, integrated demonstration, and pilot-plant readiness",development,S2,one_point_difference,1,seed-sp-0025-v1,Claude Code,claude-opus-5,0,"S1: neutronics, thermo-hydraulic and thermo-mechanical simulation carry an unusually large share of blanket development precisely because no integrated test environment exists, but the design cannot be closed without physical breeding and thermo-mechanical validation; both are material and neither dominates; S2: the ordinary loop for validating a breeding-blanket concept is build a module and expose it to a fusion-relevant neutron environment, which is measured in years to decades and, for an integrated test, is not presently available at all; S3 cost: cost and throughput diverge - sub-component thermo-hydraulic mock-ups and neutronics benchmark measurements are repeatable at moderate cost and can be run in parallel, which keeps the coding above the scarce-and-expensive anchor; S3 throughput: no attempt that tests integrated breeding-blanket performance in a fusion neutron spectrum is presently available at any price, so decision-relevant throughput is effectively zero; S4: intermediate judgment - design and analysis proceed with no floor of their own, but every validating step is gated by fabrication cycles and by exposure durations in an environment that does not yet exist, so elapsed time is largely outside the stage's control without a single named floor dominating the design work itself; S5: intermediate judgment - analytical errors are correctable while the work remains on paper, but validating articles are few and expensive, and errors in systems handling lithium-lead, beryllium or tritium-bearing coolant carry chemical and radiological consequences that are not cheaply reversible; scope caveat: frozen V1 scope is pilot-relevant design, engineering, testing and pre-integration and excludes fabrication after design maturity, construction, commissioning and fleet rollout; confidence is low because the tritium breeding ratio and integrated blanket performance are unvalidated at any scale and different blanket concepts may warrant distinct profiles; this row is routed to fusion domain review as a priority case; critical_path_role remains not_assessed.",,low,independent-sp-0025-v1,Codex,gpt-5.6,extra_high,1,"S1: 2 — blanket progress combines neutronics, thermal, structural, and fuel-cycle design with physical prototype and integration tests; S2: 1 — Intermediate judgment: meaningful blanket iterations commonly take months to years; S3 cost: 1 — Intermediate judgment: analytical and coupon attempts are repeatable, but representative integrated tests are expensive and scarce; S3 throughput: subcomponent work can parallelize, while relevant irradiation and integrated facilities sharply constrain throughput; S4: 1 — Intermediate judgment: fabrication, exposure, and integration floors dominate much of elapsed time; S5: 0 — failures can compromise heat removal, tritium functions, structural integrity, or radiological safety; scope caveat: pilot-relevant design, engineering, testing, and pre-integration only.",,low,low_confidence_load_bearing_stage|missing_or_incompatible_source_support|scope_pathway_application_or_lifecycle_ambiguity,true,owner_and_domain_review
sp-0025,blankets,"Fusion, magnetic confinement",Blankets,tokamak_research_to_pilot_plant_demonstration,"Tokamak research through component and subsystem development, materials qualification, facility build, commissioning, integrated demonstration, and pilot-plant readiness",development,S3,exact_agreement,0,seed-sp-0025-v1,Claude Code,claude-opus-5,1,"S1: neutronics, thermo-hydraulic and thermo-mechanical simulation carry an unusually large share of blanket development precisely because no integrated test environment exists, but the design cannot be closed without physical breeding and thermo-mechanical validation; both are material and neither dominates; S2: the ordinary loop for validating a breeding-blanket concept is build a module and expose it to a fusion-relevant neutron environment, which is measured in years to decades and, for an integrated test, is not presently available at all; S3 cost: cost and throughput diverge - sub-component thermo-hydraulic mock-ups and neutronics benchmark measurements are repeatable at moderate cost and can be run in parallel, which keeps the coding above the scarce-and-expensive anchor; S3 throughput: no attempt that tests integrated breeding-blanket performance in a fusion neutron spectrum is presently available at any price, so decision-relevant throughput is effectively zero; S4: intermediate judgment - design and analysis proceed with no floor of their own, but every validating step is gated by fabrication cycles and by exposure durations in an environment that does not yet exist, so elapsed time is largely outside the stage's control without a single named floor dominating the design work itself; S5: intermediate judgment - analytical errors are correctable while the work remains on paper, but validating articles are few and expensive, and errors in systems handling lithium-lead, beryllium or tritium-bearing coolant carry chemical and radiological consequences that are not cheaply reversible; scope caveat: frozen V1 scope is pilot-relevant design, engineering, testing and pre-integration and excludes fabrication after design maturity, construction, commissioning and fleet rollout; confidence is low because the tritium breeding ratio and integrated blanket performance are unvalidated at any scale and different blanket concepts may warrant distinct profiles; this row is routed to fusion domain review as a priority case; critical_path_role remains not_assessed.",,low,independent-sp-0025-v1,Codex,gpt-5.6,extra_high,1,"S1: 2 — blanket progress combines neutronics, thermal, structural, and fuel-cycle design with physical prototype and integration tests; S2: 1 — Intermediate judgment: meaningful blanket iterations commonly take months to years; S3 cost: 1 — Intermediate judgment: analytical and coupon attempts are repeatable, but representative integrated tests are expensive and scarce; S3 throughput: subcomponent work can parallelize, while relevant irradiation and integrated facilities sharply constrain throughput; S4: 1 — Intermediate judgment: fabrication, exposure, and integration floors dominate much of elapsed time; S5: 0 — failures can compromise heat removal, tritium functions, structural integrity, or radiological safety; scope caveat: pilot-relevant design, engineering, testing, and pre-integration only.",,low,,false,domain_review
sp-0025,blankets,"Fusion, magnetic confinement",Blankets,tokamak_research_to_pilot_plant_demonstration,"Tokamak research through component and subsystem development, materials qualification, facility build, commissioning, integrated demonstration, and pilot-plant readiness",development,S4,exact_agreement,0,seed-sp-0025-v1,Claude Code,claude-opus-5,1,"S1: neutronics, thermo-hydraulic and thermo-mechanical simulation carry an unusually large share of blanket development precisely because no integrated test environment exists, but the design cannot be closed without physical breeding and thermo-mechanical validation; both are material and neither dominates; S2: the ordinary loop for validating a breeding-blanket concept is build a module and expose it to a fusion-relevant neutron environment, which is measured in years to decades and, for an integrated test, is not presently available at all; S3 cost: cost and throughput diverge - sub-component thermo-hydraulic mock-ups and neutronics benchmark measurements are repeatable at moderate cost and can be run in parallel, which keeps the coding above the scarce-and-expensive anchor; S3 throughput: no attempt that tests integrated breeding-blanket performance in a fusion neutron spectrum is presently available at any price, so decision-relevant throughput is effectively zero; S4: intermediate judgment - design and analysis proceed with no floor of their own, but every validating step is gated by fabrication cycles and by exposure durations in an environment that does not yet exist, so elapsed time is largely outside the stage's control without a single named floor dominating the design work itself; S5: intermediate judgment - analytical errors are correctable while the work remains on paper, but validating articles are few and expensive, and errors in systems handling lithium-lead, beryllium or tritium-bearing coolant carry chemical and radiological consequences that are not cheaply reversible; scope caveat: frozen V1 scope is pilot-relevant design, engineering, testing and pre-integration and excludes fabrication after design maturity, construction, commissioning and fleet rollout; confidence is low because the tritium breeding ratio and integrated blanket performance are unvalidated at any scale and different blanket concepts may warrant distinct profiles; this row is routed to fusion domain review as a priority case; critical_path_role remains not_assessed.",,low,independent-sp-0025-v1,Codex,gpt-5.6,extra_high,1,"S1: 2 — blanket progress combines neutronics, thermal, structural, and fuel-cycle design with physical prototype and integration tests; S2: 1 — Intermediate judgment: meaningful blanket iterations commonly take months to years; S3 cost: 1 — Intermediate judgment: analytical and coupon attempts are repeatable, but representative integrated tests are expensive and scarce; S3 throughput: subcomponent work can parallelize, while relevant irradiation and integrated facilities sharply constrain throughput; S4: 1 — Intermediate judgment: fabrication, exposure, and integration floors dominate much of elapsed time; S5: 0 — failures can compromise heat removal, tritium functions, structural integrity, or radiological safety; scope caveat: pilot-relevant design, engineering, testing, and pre-integration only.",,low,,false,domain_review
sp-0025,blankets,"Fusion, magnetic confinement",Blankets,tokamak_research_to_pilot_plant_demonstration,"Tokamak research through component and subsystem development, materials qualification, facility build, commissioning, integrated demonstration, and pilot-plant readiness",development,S5,one_point_difference,1,seed-sp-0025-v1,Claude Code,claude-opus-5,1,"S1: neutronics, thermo-hydraulic and thermo-mechanical simulation carry an unusually large share of blanket development precisely because no integrated test environment exists, but the design cannot be closed without physical breeding and thermo-mechanical validation; both are material and neither dominates; S2: the ordinary loop for validating a breeding-blanket concept is build a module and expose it to a fusion-relevant neutron environment, which is measured in years to decades and, for an integrated test, is not presently available at all; S3 cost: cost and throughput diverge - sub-component thermo-hydraulic mock-ups and neutronics benchmark measurements are repeatable at moderate cost and can be run in parallel, which keeps the coding above the scarce-and-expensive anchor; S3 throughput: no attempt that tests integrated breeding-blanket performance in a fusion neutron spectrum is presently available at any price, so decision-relevant throughput is effectively zero; S4: intermediate judgment - design and analysis proceed with no floor of their own, but every validating step is gated by fabrication cycles and by exposure durations in an environment that does not yet exist, so elapsed time is largely outside the stage's control without a single named floor dominating the design work itself; S5: intermediate judgment - analytical errors are correctable while the work remains on paper, but validating articles are few and expensive, and errors in systems handling lithium-lead, beryllium or tritium-bearing coolant carry chemical and radiological consequences that are not cheaply reversible; scope caveat: frozen V1 scope is pilot-relevant design, engineering, testing and pre-integration and excludes fabrication after design maturity, construction, commissioning and fleet rollout; confidence is low because the tritium breeding ratio and integrated blanket performance are unvalidated at any scale and different blanket concepts may warrant distinct profiles; this row is routed to fusion domain review as a priority case; critical_path_role remains not_assessed.",,low,independent-sp-0025-v1,Codex,gpt-5.6,extra_high,0,"S1: 2 — blanket progress combines neutronics, thermal, structural, and fuel-cycle design with physical prototype and integration tests; S2: 1 — Intermediate judgment: meaningful blanket iterations commonly take months to years; S3 cost: 1 — Intermediate judgment: analytical and coupon attempts are repeatable, but representative integrated tests are expensive and scarce; S3 throughput: subcomponent work can parallelize, while relevant irradiation and integrated facilities sharply constrain throughput; S4: 1 — Intermediate judgment: fabrication, exposure, and integration floors dominate much of elapsed time; S5: 0 — failures can compromise heat removal, tritium functions, structural integrity, or radiological safety; scope caveat: pilot-relevant design, engineering, testing, and pre-integration only.",,low,low_confidence_load_bearing_stage|missing_or_incompatible_source_support|scope_pathway_application_or_lifecycle_ambiguity,true,owner_and_domain_review
sp-0026,component_fabrication,"Fusion, magnetic confinement",Component fabrication,tokamak_research_to_pilot_plant_demonstration,"Tokamak research through component and subsystem development, materials qualification, facility build, commissioning, integrated demonstration, and pilot-plant readiness",scale_up,S1,one_point_difference,1,seed-sp-0026-v1,Claude Code,claude-opus-5,1,"S1: intermediate judgment - process planning, metrology and digital work-instruction management are real contributors, which keeps this above the fully physical anchor, but progress is the physical fabrication of large first-of-a-kind components; S2: intermediate judgment - welding-procedure and process-qualification iterations return in weeks to months, but the loop that matters, completing a first-of-a-kind component and discovering its actual deviations, runs many months to years; that is slower than the weeks-to-months anchor without reaching decade scale for a single component; S3 cost: cost and throughput diverge - coupon and sub-assembly trials are affordable and modestly parallel, while each full component costs tens of millions of currency units; S3 throughput: only a handful of each component exists, and although near-identical components permit real serial learning between units, decision-relevant attempts are very few and largely serial; S4: clock time is dominated by physical floors - machining, welding, heat treatment, winding, dimensional inspection and non-destructive examination each impose durations that no amount of information can compress; S5: intermediate judgment - a non-conformance is repairable in principle, but on a first-of-a-kind component it consumes the only article, forces re-fabrication measured in months to years and can propagate to the whole assembly schedule, so errors are materially worse than containable without being irreversible in the safety sense; scope caveat: frozen V1 scope is fabrication after design maturity and excludes earlier subsystem design and materials qualification, site construction, integrated commissioning and commercial-fleet production; this row is routed to fusion domain review; critical_path_role remains not_assessed.",,medium,independent-sp-0026-v1,Codex,gpt-5.6,extra_high,0,"S1: 0 — progress occurs primarily through physical fabrication, joining, assembly, and inspection after design maturity; S2: 1 — Intermediate judgment: bespoke pilot-component fabrication iterations often take months to years; S3 cost: 0 — full component attempts consume high-value material, specialist labor, and scarce equipment; S3 throughput: large custom components are capacity-limited and predominantly serial even when subparts run in parallel; S4: 0 — fabrication, treatment, joining, and inspection floors dominate elapsed time; S5: 1 — Intermediate judgment: defects can be irreparable or require scrapping high-value parts, while inspection may contain them before installation; scope caveat: pilot components after design maturity, excluding earlier qualification and commercial-fleet production.",,medium,,false,domain_review
sp-0026,component_fabrication,"Fusion, magnetic confinement",Component fabrication,tokamak_research_to_pilot_plant_demonstration,"Tokamak research through component and subsystem development, materials qualification, facility build, commissioning, integrated demonstration, and pilot-plant readiness",scale_up,S2,exact_agreement,0,seed-sp-0026-v1,Claude Code,claude-opus-5,1,"S1: intermediate judgment - process planning, metrology and digital work-instruction management are real contributors, which keeps this above the fully physical anchor, but progress is the physical fabrication of large first-of-a-kind components; S2: intermediate judgment - welding-procedure and process-qualification iterations return in weeks to months, but the loop that matters, completing a first-of-a-kind component and discovering its actual deviations, runs many months to years; that is slower than the weeks-to-months anchor without reaching decade scale for a single component; S3 cost: cost and throughput diverge - coupon and sub-assembly trials are affordable and modestly parallel, while each full component costs tens of millions of currency units; S3 throughput: only a handful of each component exists, and although near-identical components permit real serial learning between units, decision-relevant attempts are very few and largely serial; S4: clock time is dominated by physical floors - machining, welding, heat treatment, winding, dimensional inspection and non-destructive examination each impose durations that no amount of information can compress; S5: intermediate judgment - a non-conformance is repairable in principle, but on a first-of-a-kind component it consumes the only article, forces re-fabrication measured in months to years and can propagate to the whole assembly schedule, so errors are materially worse than containable without being irreversible in the safety sense; scope caveat: frozen V1 scope is fabrication after design maturity and excludes earlier subsystem design and materials qualification, site construction, integrated commissioning and commercial-fleet production; this row is routed to fusion domain review; critical_path_role remains not_assessed.",,medium,independent-sp-0026-v1,Codex,gpt-5.6,extra_high,1,"S1: 0 — progress occurs primarily through physical fabrication, joining, assembly, and inspection after design maturity; S2: 1 — Intermediate judgment: bespoke pilot-component fabrication iterations often take months to years; S3 cost: 0 — full component attempts consume high-value material, specialist labor, and scarce equipment; S3 throughput: large custom components are capacity-limited and predominantly serial even when subparts run in parallel; S4: 0 — fabrication, treatment, joining, and inspection floors dominate elapsed time; S5: 1 — Intermediate judgment: defects can be irreparable or require scrapping high-value parts, while inspection may contain them before installation; scope caveat: pilot components after design maturity, excluding earlier qualification and commercial-fleet production.",,medium,,false,domain_review
sp-0026,component_fabrication,"Fusion, magnetic confinement",Component fabrication,tokamak_research_to_pilot_plant_demonstration,"Tokamak research through component and subsystem development, materials qualification, facility build, commissioning, integrated demonstration, and pilot-plant readiness",scale_up,S3,one_point_difference,1,seed-sp-0026-v1,Claude Code,claude-opus-5,1,"S1: intermediate judgment - process planning, metrology and digital work-instruction management are real contributors, which keeps this above the fully physical anchor, but progress is the physical fabrication of large first-of-a-kind components; S2: intermediate judgment - welding-procedure and process-qualification iterations return in weeks to months, but the loop that matters, completing a first-of-a-kind component and discovering its actual deviations, runs many months to years; that is slower than the weeks-to-months anchor without reaching decade scale for a single component; S3 cost: cost and throughput diverge - coupon and sub-assembly trials are affordable and modestly parallel, while each full component costs tens of millions of currency units; S3 throughput: only a handful of each component exists, and although near-identical components permit real serial learning between units, decision-relevant attempts are very few and largely serial; S4: clock time is dominated by physical floors - machining, welding, heat treatment, winding, dimensional inspection and non-destructive examination each impose durations that no amount of information can compress; S5: intermediate judgment - a non-conformance is repairable in principle, but on a first-of-a-kind component it consumes the only article, forces re-fabrication measured in months to years and can propagate to the whole assembly schedule, so errors are materially worse than containable without being irreversible in the safety sense; scope caveat: frozen V1 scope is fabrication after design maturity and excludes earlier subsystem design and materials qualification, site construction, integrated commissioning and commercial-fleet production; this row is routed to fusion domain review; critical_path_role remains not_assessed.",,medium,independent-sp-0026-v1,Codex,gpt-5.6,extra_high,0,"S1: 0 — progress occurs primarily through physical fabrication, joining, assembly, and inspection after design maturity; S2: 1 — Intermediate judgment: bespoke pilot-component fabrication iterations often take months to years; S3 cost: 0 — full component attempts consume high-value material, specialist labor, and scarce equipment; S3 throughput: large custom components are capacity-limited and predominantly serial even when subparts run in parallel; S4: 0 — fabrication, treatment, joining, and inspection floors dominate elapsed time; S5: 1 — Intermediate judgment: defects can be irreparable or require scrapping high-value parts, while inspection may contain them before installation; scope caveat: pilot components after design maturity, excluding earlier qualification and commercial-fleet production.",,medium,,false,domain_review
sp-0026,component_fabrication,"Fusion, magnetic confinement",Component fabrication,tokamak_research_to_pilot_plant_demonstration,"Tokamak research through component and subsystem development, materials qualification, facility build, commissioning, integrated demonstration, and pilot-plant readiness",scale_up,S4,exact_agreement,0,seed-sp-0026-v1,Claude Code,claude-opus-5,0,"S1: intermediate judgment - process planning, metrology and digital work-instruction management are real contributors, which keeps this above the fully physical anchor, but progress is the physical fabrication of large first-of-a-kind components; S2: intermediate judgment - welding-procedure and process-qualification iterations return in weeks to months, but the loop that matters, completing a first-of-a-kind component and discovering its actual deviations, runs many months to years; that is slower than the weeks-to-months anchor without reaching decade scale for a single component; S3 cost: cost and throughput diverge - coupon and sub-assembly trials are affordable and modestly parallel, while each full component costs tens of millions of currency units; S3 throughput: only a handful of each component exists, and although near-identical components permit real serial learning between units, decision-relevant attempts are very few and largely serial; S4: clock time is dominated by physical floors - machining, welding, heat treatment, winding, dimensional inspection and non-destructive examination each impose durations that no amount of information can compress; S5: intermediate judgment - a non-conformance is repairable in principle, but on a first-of-a-kind component it consumes the only article, forces re-fabrication measured in months to years and can propagate to the whole assembly schedule, so errors are materially worse than containable without being irreversible in the safety sense; scope caveat: frozen V1 scope is fabrication after design maturity and excludes earlier subsystem design and materials qualification, site construction, integrated commissioning and commercial-fleet production; this row is routed to fusion domain review; critical_path_role remains not_assessed.",,medium,independent-sp-0026-v1,Codex,gpt-5.6,extra_high,0,"S1: 0 — progress occurs primarily through physical fabrication, joining, assembly, and inspection after design maturity; S2: 1 — Intermediate judgment: bespoke pilot-component fabrication iterations often take months to years; S3 cost: 0 — full component attempts consume high-value material, specialist labor, and scarce equipment; S3 throughput: large custom components are capacity-limited and predominantly serial even when subparts run in parallel; S4: 0 — fabrication, treatment, joining, and inspection floors dominate elapsed time; S5: 1 — Intermediate judgment: defects can be irreparable or require scrapping high-value parts, while inspection may contain them before installation; scope caveat: pilot components after design maturity, excluding earlier qualification and commercial-fleet production.",,medium,,false,domain_review
